,ARX,FOXA2,GCG,INS,ISL1,JUN,MAFA,MAFB,MYC,NEUROD1,NEUROG3,NKX2-2,NKX6-1,PAX4,PAX6,PDX1
x1_S3c_b1.bcAJVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390767476524656,0.0,0.0,0.0,0.0,0.0,0.0,0.0756259071180831
x1_S3c_b1.bcERJA,0.0,0.35461864794079806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06694337636013645
x1_S3c_b1.bcDBGO,0.0,0.22364192936818833,0.0,0.0004982473989402946,0.03991759423137415,0.0278755735589445,0.0,0.0,0.9414090653598083,0.0,0.0,0.0,0.0,0.0,0.0,0.17571965444441623
x1_S3c_b1.bcHPDU,0.0,0.2035275286332003,0.03596424713381261,0.0,0.0,0.0,0.0,0.0,0.8843570792729075,0.0018386117879717848,0.0,0.0,0.0,0.0,0.0,0.12620351061211596
x1_S3c_b1.bcDBWL,0.0,0.0,0.0,0.0,0.010366948771640797,0.32184482807789966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcEXGB,0.0,0.8535171616117997,0.0,0.0,0.05472616775376005,0.0,0.16773379257639595,0.00435868865955204,0.8176268746849181,0.00018585023754432673,0.0,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcBIQI,0.0,0.8856103591123227,0.0,0.0,0.00658985483172091,0.0,0.0,0.0,1.0,0.0005524708959889843,0.0,0.0,0.0,0.0,0.0,0.9108087593925679
x1_S3c_b1.bcHPGV,0.0,0.24400025334524922,0.0,0.0001558950194547716,0.0,0.0,0.0,0.003601566941819635,0.6221345371073089,0.0,0.08186554323064152,0.0,0.0,0.0,0.0,0.2195216106249858
x1_S3c_b1.bcDTFP,0.0,0.7151847134187073,0.002494973831809548,0.0,0.008496503210361725,0.0,0.0022494723404123365,0.0,1.0,0.00014018850928440346,0.0,0.0,0.0,0.0,0.0,0.7797389680756719
x1_S3c_b1.bcERWL,0.0,0.5932805447187516,0.0,0.0,0.006940093939332274,0.0,0.0,0.0,0.9766329799860889,0.0,0.0,0.0,0.0,0.0,0.0,0.8761632305419482
x1_S3c_b1.bcAFFW,0.0,0.0,0.0,0.0,0.0,0.030907274212553935,0.0,0.0,0.622563461510691,0.0,0.0,0.0,0.0,0.0,0.0,0.2826878431520544
x1_S3c_b1.bcDGJX,0.00010464519424960829,0.23643393765112086,0.0003006005664209152,0.0,0.00707654997751577,0.08467787478019556,0.5811645135779955,0.0,0.883778225149716,0.0,0.07806633802309315,0.00020435580374449127,0.00021038684810225993,0.0,3.479079749663176e-05,0.3832527590040692
x1_S3c_b1.bcGEQI,0.0,0.9060841933687752,0.0,0.0,0.026452475558792227,0.0636972863750831,0.025196445797020982,0.022457496373393396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704480992409944
x1_S3c_b1.bcADJW,0.0,0.3543437766382117,0.0,0.0,0.01580909976802333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4729285678339892
x1_S3c_b1.bcEZYQ,0.0,1.0,0.0,0.0,0.01586966542654331,0.0,0.0,0.0,1.0,0.0028513729487186436,0.0,0.0,0.0,0.0,0.0,0.7814211314368813
x1_S3c_b1.bcFMUC,0.0,0.5603533824240055,0.0,0.0,0.004864229273837993,0.0,0.0033825265773621987,0.0,0.9658519406583993,0.0,0.0,0.0,0.0,0.0,0.0,0.0355891282870075
x1_S3c_b1.bcDKZC,0.0,0.0,0.0,0.0,0.045170686452787566,0.0,0.11693930339521473,0.0,0.6546805517107379,0.0011026257154533113,0.0,0.0,0.0,0.0,0.0,0.5243417909074699
x1_S3c_b1.bcFGCF,0.0,0.0,0.07307940457143079,0.0,0.0,0.0,0.0,0.0,0.6654919406087036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcDMTA,0.0,0.4564524092612342,0.0,0.0,0.0,0.0,0.17767924452404335,0.01488866890816562,1.0,0.0,0.04428691376122128,0.0,0.00012089600741241656,0.0,0.0,0.17120351152694732
x1_S3c_b1.bcGIJE,0.0,0.39993864051655087,0.0,0.0038828761134470625,0.0,0.04745517689258779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09673697142872757
x1_S3c_b1.bcCYFI,0.0,0.06589695789132342,0.0,0.002083837898295494,0.0,0.0,0.0,0.0,0.8633199539695984,0.0,0.00680818278717135,0.0,0.0,0.0,0.0,0.16433312216551502
x1_S3c_b1.bcBPHZ,0.0,0.5170084964850218,0.0,0.0,0.07649012226589745,0.0,0.016425390294230655,0.0,1.0,0.0004904390807811545,0.0,0.0,0.0,0.0,0.0,0.6563043520086699
x1_S3c_b1.bcIBYU,0.0,0.11768347964374375,0.0,0.0,0.03896350626543996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12937671376093776
x1_S3c_b1.bcAOKO,0.0,0.6556647836000966,0.0,0.004312610094651305,0.00953495934606867,0.07966957542415566,0.0,0.025000527154319146,1.0,0.0,0.731258739616068,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcBKXZ,0.0,0.7773351169904603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004634969321795373,0.0,0.0,0.0,0.0,0.0,0.6593053079137806
x1_S3c_b1.bcCSGK,0.0,0.9153064056128016,0.0,0.0,0.024011116590955384,0.0,0.0,0.0026759876274790556,1.0,0.001886668247809717,0.008500095396478115,0.0,0.0,0.0,0.0,0.6695007719517477
x1_S3c_b1.bcBXJE,0.0,0.6700642699349347,0.0,0.0,0.04590908420540293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327775711982697
x1_S3c_b1.bcALUR,0.0,0.13805977763109054,0.0,0.0,0.0,0.0,0.0,0.0,0.7955996247751363,0.00014498506798639574,0.0,0.0,0.0,0.0,0.0,0.9066227913192535
x1_S3c_b1.bcGYAL,0.0,0.3660683563208536,0.024832904262499823,0.0,0.02170108691972665,0.0,0.16552941604068036,0.011909355693136482,1.0,0.0004320687648474532,0.0,0.0,0.0005571595407146499,0.0,0.0,0.9272839458195965
x1_S3c_b1.bcAJQZ,0.0,0.9578115299629784,0.020679526597472273,0.0,0.05626807787984068,0.0,0.04611996279741605,0.0,1.0,0.001049612364999726,0.11470141244341696,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcDZMO,0.0,0.19582115378118703,0.0,0.0,0.07132802250393015,0.0,0.0,0.0,1.0,0.00020688669923116316,0.0,0.0,0.0,0.0,0.0,0.7528465222698516
x1_S3c_b1.bcDEUK,0.0,1.0,0.0,0.0,0.06809332889842495,0.0,0.1316974424438325,0.010595369191997118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845926720286392
x1_S3c_b1.bcGUXN,0.0,0.40074919407330634,0.010428498653979294,0.0,0.0,0.004465185099318349,0.26545503354552347,0.024190556851037597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480550427364312
x1_S3c_b1.bcHJIL,0.0,0.3074651080443601,0.003186603382473896,0.0,0.03280657628133046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724011459234686
x1_S3c_b1.bcFVAI,0.0,0.0,0.0,0.0,0.0,0.1086098201038636,0.0,0.0,0.6119974299610098,0.0,0.0,0.0,0.0,0.0,0.0,0.41355265998291985
x1_S3c_b1.bcIGQZ,0.0,0.6215473305196544,0.0,0.0,0.007301117668957966,0.0,0.0,0.0,1.0,0.00048071623518674097,0.0,0.0,0.0,0.0,0.0,0.42370544095339774
x1_S3c_b1.bcCETL,0.0,0.32480950684693116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904495947509718
x1_S3c_b1.bcFFZP,0.0,0.34692509637704205,0.0,0.0,0.04439548939066766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726924234161919
x1_S3c_b1.bcIIGY,0.0,0.0,0.02896821719665177,0.0001456360371183758,0.0,0.0,0.0,0.0,0.7494913933436391,0.0001202435793994672,0.0,0.0,0.0,0.0,0.0,0.9703810986343361
x1_S3c_b1.bcCKZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0021683666730279287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624524443169119
x1_S3c_b1.bcDFPZ,0.0,0.6396564724886123,0.0049541934415580965,0.0,0.02349368506182671,0.0,0.0,0.0,0.8297304464307228,0.0,0.0,0.0,0.0,0.0,0.0,0.6742816685718438
x1_S3c_b1.bcAHXB,2.1040861892956513e-05,0.5951003163593154,0.0020295113571054332,0.0,0.009996405286588406,0.05923061887055911,0.5626443113539399,0.004226391913373642,0.9677741704762146,0.0,0.06566465787156854,3.799655875723016e-05,4.230218737474161e-05,0.0,6.995336675721599e-06,0.22274284982454548
x1_S3c_b1.bcDLFS,0.0,0.02168743252675563,0.0,0.0,0.033429153486044264,0.0,0.7317535075494602,0.014855471534477667,1.0,0.0,0.14250189033416596,0.0002215245596432582,0.0,0.0,0.0,0.015375624604101024
x1_S3c_b1.bcGSDY,0.0,1.0,0.0035587791268970647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934009226772612
x1_S3c_b1.bcAKOV,0.0,0.21063631723314008,0.0,0.0005930689513493344,0.006934308404786212,0.0,0.06695778638246622,0.004983277965880324,1.0,0.0,0.10238849674433727,0.0,0.0,0.0,0.0,0.7012162371112783
x1_S3c_b1.bcHEME,0.0,1.0,0.0,0.0,0.0,0.0,0.03420753169682815,0.0,1.0,0.0,0.0374560779783638,0.0,0.0,0.0,0.0,0.43314519113863925
x1_S3c_b1.bcGEAD,0.0,0.3033859460000767,0.018548023628414043,0.0,0.04058151161976274,0.0,0.0317395105521826,0.0,1.0,0.0005019188572059208,0.0,0.0,0.0005064227424519355,0.0,0.0,0.27081283991391664
x1_S3c_b1.bcHOOM,4.8233104818952424e-05,0.0,0.0,0.0,0.012897425247587772,0.0,0.06306430321865464,0.0,1.0,0.0,0.014721356971477603,0.0011218975773174477,0.0003513277274259302,0.0,9.373077798764571e-05,0.0
x1_S3c_b1.bcFYZI,0.0,0.0,0.0,0.003167818297401203,0.0,0.20381457426663105,0.0,0.0,0.9140180292823138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcBOWC,0.0,0.29632212152214144,0.0,0.0,0.018843751081228672,0.03825052353514186,0.6293056885031589,0.0,0.8753377698201206,0.0,0.07482518495429719,0.0,0.0,0.0,0.0,0.7938593428644496
x1_S3c_b1.bcBHDT,0.0,0.7197856536726556,0.0,0.0,0.0,0.0,0.0,0.0,0.894594782863974,0.0,0.0021513018415270286,0.0,0.0,0.0,0.0,0.550634318204946
x1_S3c_b1.bcHAYF,0.0,0.9032137926056156,0.006991958346853501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46159050585984296
x1_S3c_b1.bcDTUT,0.0,0.0,0.0,0.0028988223193106596,0.0046943419798661625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06531937177947049
x1_S3c_b1.bcAHGK,0.0,0.5508486063798534,0.0,0.0,0.029319822586789515,0.0,0.13137594512709255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13125349096744912
x1_S3c_b1.bcHOXU,0.0,0.5080685327991047,0.0,0.0,0.0,0.0,0.10705710622053197,0.0,0.8388606429685738,6.747799825440173e-05,0.005553767176689612,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcDAEC,0.0,0.49541574804945676,0.0,0.0037773652119531625,0.027346727323695467,0.1543609613743511,0.0,0.022035421180024037,1.0,0.0,0.21102772618131974,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcEURD,0.0,0.6706501633661204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0006941300631374113,0.0,0.0,0.0,0.0,0.0,0.8880140887580162
x1_S3c_b1.bcETED,0.0,0.747235055980175,0.0,0.0,0.0242325904276706,0.0,0.035998897727752534,0.0,1.0,0.00018674032035075609,0.0,0.0,8.56652219166271e-05,0.0,0.0,0.6612690000885999
x1_S3c_b1.bcAIUG,0.0,0.7707995055967968,0.0,0.0,0.05279858036900566,0.03354416581182729,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3124681690634692
x1_S3c_b1.bcBAFS,0.0,0.47345790748598443,0.0,0.0062362961027255465,0.0,0.0,0.0,0.0,1.0,0.0,0.01700261197200831,0.0,0.0,0.0,0.0,0.019774790027649647
x1_S3c_b1.bcBPCL,0.0,0.0,0.0,0.0,0.0,0.2972980156383505,0.0,0.004005197321671037,0.6441046731847332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcHSZX,0.0,0.0,0.0,0.0,0.0073629987933704335,0.27226894656917855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcHLBM,0.0,0.5027537949874337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33762597749802625
x1_S3c_b1.bcEUIV,0.0,0.3515596152236014,0.0,0.0,0.0,0.0,0.0,0.017080767264645406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6411397082896546
x1_S3c_b1.bcEOCD,0.0,1.0,0.0015786248219395703,0.0,0.0,0.0,0.0,0.014774355051954258,0.8891764547082109,0.0,0.0,0.0,0.00011620506800726097,0.0,0.0,0.09337569253709742
x1_S3c_b1.bcDYHM,0.0,0.0,0.016733813344469686,0.0007727225419803873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41587084133067326
x1_S3c_b1.bcBCSV,0.0,0.17826155929973309,0.0,0.0,0.08408025880284943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcHTBG,0.0,1.0,0.0,0.0,0.01802933372035917,0.0,0.025840331589222165,0.006916358534835753,0.8281508117266266,0.0,0.0,0.0,0.0,0.0,0.0,0.39207150645472205
x1_S3c_b1.bcBZHG,0.0,0.0,0.0,0.0010063063960296672,0.00533523527120581,0.009957664577044672,0.16912415465479855,0.008529928663087034,0.9684601621048301,0.0,0.0,0.0,0.0,0.0,0.0,0.514117125301379
x1_S3c_b1.bcFDRL,0.0,0.8347945785859843,0.0,0.0,0.018703768257033248,0.0,0.03687395264294872,0.014880558485588074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207196669439329
x1_S3c_b1.bcDKJE,0.0,0.0,0.0,0.0,0.0,0.3537485326587591,0.0,0.0,0.688964622731929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcFDPE,0.0,0.23540705076284812,0.009878723082731243,0.0,0.05898768154554515,0.0,0.0,0.0,1.0,0.00017409631390753405,0.0,0.0,0.0004488942429046115,0.0,0.0,0.3669768617607815
x1_S3c_b1.bcCFFA,0.0,0.5331139288319237,0.0,0.0,0.042843666908196576,0.09543991744277298,0.012122943330928365,0.0053431458376162295,0.8430716031365636,0.0,0.0,0.0,0.0,0.0,0.0,0.4185857785272752
x1_S3c_b1.bcFLEL,0.0,0.5062425147424605,0.0,0.0,0.028071288467650012,0.0,0.0,0.0,1.0,2.677569248835043e-05,0.0,0.0,0.0,0.0,0.0,0.45328746924069885
x1_S3c_b1.bcDBDK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135236063531901,0.0,0.0,0.0,0.0,0.0,0.0,0.05150878690274589
x1_S3c_b1.bcCXRI,0.0,0.814013462986937,0.0,0.0,0.010965740238768753,0.09382932952260371,0.1133370016934046,0.023870117261014987,1.0,0.0,0.0761573711165504,0.0,0.0,0.0,0.0,0.757254347079405
x1_S3c_b1.bcCRXX,0.0,0.12525971892068172,0.0101744236781748,0.0,0.0,0.02244503944167519,0.3872176692548154,0.005497328288101796,1.0,0.0,0.0,3.813714420263373e-05,0.0,0.0,0.0,0.2736926239774257
x1_S3c_b1.bcHRSR,0.0,0.4004742946551151,0.01101149786439124,9.64910907182737e-05,0.034621403402699855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33698398721884093
x1_S3c_b1.bcGTKZ,0.0,0.9166419203600243,0.0,0.0,0.0,0.0,0.0,0.011079789799553529,1.0,0.00011482572702451435,0.05560098605819418,0.0,0.0,0.0,0.0,0.7839881244347652
x1_S3c_b1.bcFSXF,0.0,0.17580075483927535,0.0,0.0,0.005845931666755579,0.0937510004837125,0.4000617216039097,0.0007613968097581597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045295749256794
x1_S3c_b1.bcGVUP,0.0,0.2577923050805588,0.0,0.0,0.01490797420166131,0.21149995366420848,0.058830941011960784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628928317003124
x1_S3c_b1.bcEHDI,0.0,0.6368898411548444,0.0,0.0,0.0,0.0,0.0,0.00905066571416156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256181607860538
x1_S3c_b1.bcIDAP,0.0,0.7599649049609963,0.0,0.0025384731610034778,0.0,0.0,0.004225788922658335,0.02734953744066018,0.8764657913910788,0.0,0.18234316529425126,0.0,0.0,0.0,0.0,0.7228946698027274
x1_S3c_b1.bcDIWX,0.0,0.5181847930129065,0.0,0.0010182878438121142,0.0,0.0,0.0,0.01345514030596585,0.6658535591032585,0.0,0.0,0.0,0.0,0.0,0.0,0.370979342741969
x1_S3c_b1.bcEZGE,0.0,0.0915419396871623,0.0,0.0,0.018595517378059024,0.018867162348449467,0.48021292315195147,0.022878664375431023,1.0,0.0,0.049444835148810456,0.0,0.0,0.0,0.0,0.38799216792728797
x1_S3c_b1.bcHHZY,0.0,0.06554204601896571,0.0,0.0,0.0,0.0,0.10674634329180803,0.0,1.0,0.0,0.012841682395692073,0.0,0.0,0.0,0.0,0.1402621544843166
x1_S3c_b1.bcCKEC,0.0,0.8075525414715666,0.001543848911354484,0.0,0.0,0.0,0.0,0.006565530924323018,0.49659507178735474,0.0,0.07181598519568864,0.0,0.0,0.0,0.0,0.765120022815373
x1_S3c_b1.bcAYGK,0.0,0.0,0.0,0.0,0.04239893063304903,0.0,0.11644961341183366,0.0,1.0,0.0,0.0,0.0003199487323185785,0.0,0.0,0.0,0.0
x1_S3c_b1.bcHLYH,0.0,0.04802546615360836,0.0,0.0007569725969704717,0.0,0.0,0.0,0.0028732313347149597,0.7092518925844049,0.0,0.005476262182171346,0.0,0.0,0.0,0.0,0.36298999164265383
x1_S3c_b1.bcIFAZ,0.0,0.42209414244694776,0.0,0.0,0.0,0.0,0.09617931703260958,0.017133581016798117,0.8559160988020083,0.0,0.02043494945395926,0.0,0.0,0.0,0.0,0.5819396677481259
x1_S3c_b1.bcFFJY,0.0,0.003034300077717294,0.003648176123380879,0.00061400827833904,0.029471314006277415,0.0,0.6423154242755896,0.0020467579185427897,1.0,0.0,0.02046835934897617,0.0001115200501160446,0.0,0.0,0.0,0.1646629299165063
x1_S3c_b1.bcHEXG,0.0,0.5876582506923785,0.0,0.0,0.06060863663670097,0.061668140374694244,0.42594403667909625,0.0,0.867231292284752,0.0,0.045130988056048336,0.0,0.0,0.0,0.0,0.823201966164004
x1_S3c_b1.bcAWMO,0.0,0.8356026892201871,0.0,0.0,0.019560181108597065,0.0,0.14464211209966635,0.01788771375538353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232653406139398
x1_S3c_b1.bcDDML,0.0,0.3545611378709284,0.0,0.0,0.013153366781283076,0.05350925756481411,0.020415268872115887,0.03334057303453322,1.0,0.0,0.006296580079877581,0.0,0.0,0.0,0.0,0.7638262616388105
x1_S3c_b1.bcIIQF,0.0,0.289834913025063,0.0,0.0019904985426814834,0.0,0.0,0.0,0.0,0.9184421071786819,0.0,0.012953767795729683,0.0,0.0,0.0,0.0,0.1012318055293535
x1_S3c_b1.bcHRQH,0.0,0.5676500475996621,0.0,0.0012672031001656648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042754920634933
x1_S3c_b1.bcCFOX,0.0,0.0,0.0014972468602568439,0.0,0.016903822346444223,0.029901955997313902,1.0,0.0,1.0,0.0,0.009757764413930255,2.019213833914564e-05,0.0,0.0,0.0,0.3717602332209427
x1_S3c_b1.bcDNWS,0.0,0.0,0.005471178873527198,0.0,0.04186299242469403,0.0,0.36672655525905756,0.02143226594360306,1.0,0.0,0.013050160460898047,0.0003736540893375862,0.0,0.0,0.0,0.0
x1_S3c_b1.bcFRMQ,0.0,0.3562607809498016,0.0,0.0012118929954750913,0.029040768867832915,0.0,0.229846857611778,0.004539462920238593,1.0,0.0,0.17910187783932646,0.0,0.0,0.0,0.0,0.6846945022705342
x1_S3c_b1.bcHBFL,0.0,0.7613555548743863,0.011317460409407325,0.0,0.05997965774991006,0.0,1.0,0.0,1.0,0.0,0.40274172894356164,0.000568208217187617,0.0,0.0,0.0,0.0
x1_S3c_b1.bcFZAE,0.0,0.4877737913654002,0.0,0.001164602619052548,0.0,0.0,0.0,0.02125828623898148,0.9119005422192961,0.0,0.0,0.0,0.0,0.0,0.0,0.23661516328191903
x1_S3c_b1.bcEEHB,0.0,0.6642601678272989,0.0,0.0005134048881344187,0.0,0.0,0.08276169990557534,0.0,0.8022121865890329,0.0,0.0,0.0,0.0,0.0,0.0,0.2223444837995874
x1_S3c_b1.bcEUIR,0.0,0.314692723315491,0.0,0.0,0.0,0.04458295521063806,0.007200512285496293,0.0019861433382045704,0.6563464424781508,0.0,0.03835719633285368,0.0,0.0,0.0,0.0,0.7867123845528644
x1_S3c_b1.bcEOPI,0.0,0.9922409950167238,0.0,0.006341600774959977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333139594268427
x1_S3c_b1.bcIHMA,0.0,0.0,0.004457225667156686,0.0,0.0223682392643503,0.0,0.2210340312062416,0.0007306786265897419,1.0,0.0,0.07710541916501902,0.0003442565949203245,0.0,0.0,0.0,0.0
x1_S3c_b1.bcANXU,0.0,0.6862992089107901,0.02431605572764205,0.0006033710169404863,0.0,0.0,0.0,0.011728770168644584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42840535645185107
x1_S3c_b1.bcDDZL,0.0,0.03346664094738807,0.0,0.0046783300195632985,0.0,0.0,0.0,0.035671489459424915,1.0,0.0,0.6442623871353182,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcAPUU,0.0,0.0,0.0,0.0016154288414756519,0.0033967038998651412,0.0,0.07491742452811538,0.0,0.8677058404780253,0.0,0.0,0.0,0.0,0.0,0.0,0.6727121307129137
x1_S3c_b1.bcDNKT,0.0,0.7090514946143427,0.0,0.000725454590175782,0.06500425625153324,0.11621318027899998,0.32231711319716944,0.014366180851600891,1.0,0.0,0.299790511408572,0.0,0.0,0.0,0.0,0.5939944261285568
x1_S3c_b1.bcDPKO,0.0,0.24348392223015583,0.0,0.0017199589699934703,0.0,0.0,0.0,0.010791639912789051,0.7025964375831167,0.0,0.0,0.0,0.0,0.0,0.0,0.46256099901501635
x1_S3c_b1.bcCSZF,0.0,0.6615829138934525,0.0,0.0,0.0,0.0,0.0,0.011421807376405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcIGTP,0.0,0.14682551457863413,0.0012394364603943448,0.0024176218786710803,0.0,0.0,0.2848489512029579,0.016497027436052,1.0,0.0,0.0,5.013853289947956e-05,0.0,0.0,0.0,0.4044577988235692
x1_S3c_b1.bcCTNZ,0.0,0.774116963696519,0.0,0.00018272198019079032,0.032299212076637177,0.15348890740298435,0.05268864690502383,0.011834653221012157,1.0,0.0,0.14934510045025284,0.0,0.0,0.0,0.0,1.0
x1_S3c_b1.bcCRVN,0.0,0.57685828834869,0.0,0.00038186700868175804,0.0,0.0,0.018392821844781557,0.015594172827886884,0.8351931634476094,0.0,0.0,0.0,0.0,0.0,0.0,0.017029746897299646
x1_S3c_b1.bcDPKA,0.0,0.4175157791121554,0.005412777230685196,0.0,0.0,0.0,0.0,0.04179607772059283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6146640119851552
x1_S3c_b1.bcARZG,0.0,0.0,0.0,0.0033366778832299264,0.0,0.0,0.013583986010205802,0.008776796127376894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2602045033453717
x1_S3c_b1.bcGRWG,2.4394280624241988e-05,0.3193993428699669,0.00548154139467014,0.0,0.05013889010018519,0.10328745383946498,0.276756955304034,0.014971497376066753,0.8090432024700166,0.0,0.053348143099256756,0.00011060394083982473,4.904416155044274e-05,0.0,8.110228886856058e-06,0.5823434666069105
x1_S3c_b1.bcHVJN,0.0,0.7764547947394276,0.0,0.0006266665061867545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475230858625856
x1_S3c_b1.bcFOCK,0.0,0.0,0.0,0.0,0.0,0.268911795910771,0.1749479655512954,0.0,0.6950836162441316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcATUN,0.0,0.37999955492359316,0.0,0.0004334755987863088,0.0,0.0,0.0,0.0,0.9010635112064435,0.0,0.004011341779838322,0.0,0.0,0.0,0.0,0.3256273322069869
x1_S3c_b1.bcIDXC,0.0,0.7070900626420853,0.016482934213329085,0.0,0.0,0.010151506446735617,0.0,0.030750327704699557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25017389847127003
x1_S3c_b1.bcBRKJ,0.0,0.514706374731124,0.0,0.0,0.0,0.0,0.0,0.02074489391159142,0.7768832687263864,0.0,0.18078982459849482,0.0,0.0,0.0,0.0,0.7675134097372033
x1_S3c_b1.bcCSKX,0.0,0.0,0.0,0.0,0.0,0.0,0.21992557907869112,0.0,0.9194250157127676,0.0,0.0,4.21081783715645e-05,0.0,0.0,0.0,0.0
x1_S3c_b1.bcESSP,0.0,0.0,0.0,0.0,0.02553364792535274,0.04732643077498391,0.29730568229801746,0.0,0.9752372909556196,0.0,0.02342574360090357,0.0,0.0,0.0,0.0,0.6883651327574251
x1_S3c_b1.bcBOXC,0.0,0.0,0.0,0.0,0.0,0.0,0.028737915479171774,0.007910924045663145,0.6136515661202727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcCRYZ,0.0,0.42328504592038635,0.0,5.2143921970777635e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10756350559898167
x1_S3c_b1.bcIFHL,0.0,0.6020101837838328,0.0,0.0,0.005388442107861202,0.03744886332793516,0.13469551646697409,0.0223349732681565,1.0,0.0,0.026589231358195315,0.0,0.0,0.0,0.0,0.692289346821483
x1_S3c_b1.bcGZMH,0.0,0.0,0.0,0.0,0.0,0.0,0.16956000842009852,0.0038184510391994385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x1_S3c_b1.bcGUXE,0.0,0.5090679687333078,0.0,0.0,0.0,0.04094155411149371,0.0,0.009487640687916262,0.63690126798931,0.0,0.0,0.0,0.0,0.0,0.0,0.6687647102680212
x1_S3c_b1.bcFNTN,0.0,1.0,0.0020005731372209922,0.0,0.0,0.0,0.12366349645971483,0.04308803274267903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017673452666427
